N1.HOG0010405	OG0014088	-		Cladocopium_Davies_comp424986_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN87836_c0_g1_i1_Symbiont
N1.HOG0010406	OG0014089	-		Cladocopium_Davies_comp158407_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN525043_c0_g1_i1_Symbiont
N1.HOG0010407	OG0014090	-		Cladocopium_Davies_comp121611_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN322631_c0_g1_i3_Symbiont
N1.HOG0010408	OG0014091	-		Cladocopium_Davies_comp196635_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN75549_c0_g1_i1_Symbiont
N1.HOG0010409	OG0014092	-		Cladocopium_Davies_comp264853_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN840973_c0_g1_i1_Symbiont
N1.HOG0010410	OG0014093	-		Cladocopium_Davies_comp271273_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN244445_c0_g1_i1_Symbiont
N1.HOG0010411	OG0014094	-		Cladocopium_Davies_comp273476_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN700966_c0_g1_i1_Symbiont
N1.HOG0010412	OG0014095	-		Cladocopium_Davies_comp336883_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN462382_c0_g1_i1_Symbiont
N1.HOG0010413	OG0014096	-		Cladocopium_Davies_comp164494_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN313739_c0_g1_i1_Symbiont
N1.HOG0010414	OG0014097	-		Cladocopium_Davies_comp212335_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN360082_c0_g1_i2_Symbiont
N1.HOG0010415	OG0014098	-		Cladocopium_Davies_comp153158_c1_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN300353_c0_g1_i2_Symbiont
N1.HOG0010416	OG0014099	-		Cladocopium_Davies_comp165971_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN319636_c0_g4_i1_Symbiont
N1.HOG0010417	OG0014100	-		Cladocopium_Davies_comp44047_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN683616_c0_g1_i1_Symbiont
N1.HOG0010418	OG0014101	-		Cladocopium_Davies_comp190271_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN255833_c0_g1_i1_Symbiont
N1.HOG0010419	OG0014102	-		Cladocopium_Davies_comp266131_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN684208_c0_g1_i1_Symbiont
N1.HOG0010420	OG0014103	-		Cladocopium_Davies_comp154785_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN62314_c0_g2_i1_Symbiont
N1.HOG0010421	OG0014104	-		Cladocopium_Davies_comp115420_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN164796_c0_g1_i1_Symbiont
N1.HOG0010422	OG0014105	-		Cladocopium_Davies_comp117515_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN840477_c0_g1_i1_Symbiont
N1.HOG0010423	OG0014106	-		Cladocopium_Davies_comp213683_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN405610_c0_g1_i6_Symbiont
N1.HOG0010424	OG0014107	-		Cladocopium_Davies_comp113575_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN374262_c0_g4_i1_Symbiont
N1.HOG0010425	OG0014108	-		Cladocopium_Davies_comp315698_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN115298_c0_g1_i1_Symbiont
N1.HOG0010426	OG0014109	-		Cladocopium_Davies_comp43456_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN460843_c0_g1_i1_Symbiont
N1.HOG0010427	OG0014110	-		Cladocopium_Davies_comp274348_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN762508_c0_g1_i1_Symbiont
N1.HOG0010428	OG0014111	-		Cladocopium_Davies_comp380878_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN400947_c0_g2_i2_Symbiont
N1.HOG0010429	OG0014112	-		Cladocopium_Davies_comp429642_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN233259_c0_g1_i1_Symbiont
N1.HOG0010430	OG0014113	-		Cladocopium_Davies_comp38373_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN63221_c0_g1_i1_Symbiont
N1.HOG0010431	OG0014114	-		Cladocopium_Davies_comp229497_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN432307_c0_g1_i6_Symbiont
N1.HOG0010432	OG0014115	-		Cladocopium_Davies_comp267616_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN232094_c0_g1_i1_Symbiont
N1.HOG0010433	OG0014116	-		Cladocopium_Davies_comp270011_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN543784_c0_g1_i1_Symbiont
N1.HOG0010434	OG0014117	-		Cladocopium_Davies_comp42623_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN602967_c0_g1_i1_Symbiont
N1.HOG0010435	OG0014118	-		Cladocopium_Davies_comp152414_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN691016_c0_g1_i1_Symbiont
N1.HOG0010436	OG0014119	-		Cladocopium_Davies_comp268343_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN527792_c0_g1_i1_Symbiont
N1.HOG0010437	OG0014120	-		Cladocopium_Davies_comp117026_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN167416_c0_g2_i1_Symbiont
N1.HOG0010438	OG0014121	-		Cladocopium_Davies_comp202338_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN169517_c1_g1_i1_Symbiont
N1.HOG0010439	OG0014122	-		Cladocopium_Davies_comp55429_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN533877_c0_g1_i1_Symbiont
N1.HOG0010440	OG0014123	-		Cladocopium_Davies_comp48852_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN357120_c0_g1_i2_Symbiont
N1.HOG0010441	OG0014124	-		Cladocopium_Davies_comp234440_c1_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN379740_c0_g1_i2_Symbiont
N1.HOG0010442	OG0014125	-		Cladocopium_Davies_comp270378_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN628197_c0_g1_i1_Symbiont
N1.HOG0010443	OG0014126	-		Cladocopium_Davies_comp189151_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN604250_c0_g1_i1_Symbiont
N1.HOG0010444	OG0014127	-		Cladocopium_Davies_comp268363_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN605931_c0_g1_i1_Symbiont
N1.HOG0010445	OG0014128	-		Cladocopium_Davies_comp212370_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN420912_c2_g5_i4_Symbiont
N1.HOG0010446	OG0014129	-		Cladocopium_Davies_comp156080_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN213373_c0_g1_i1_Symbiont
N1.HOG0010447	OG0014130	-		Cladocopium_Davies_comp264921_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN163846_c0_g1_i1_Symbiont
N1.HOG0010448	OG0014131	-		Cladocopium_Davies_comp47579_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN771381_c0_g1_i1_Symbiont
N1.HOG0010449	OG0014132	-		Cladocopium_Davies_comp222764_c0_seq22_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN222158_c0_g1_i1_Symbiont
N1.HOG0010450	OG0014133	-		Cladocopium_Davies_comp274778_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN608671_c0_g1_i1_Symbiont
N1.HOG0010451	OG0014134	-		Cladocopium_Davies_comp390658_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN397956_c0_g1_i1_Symbiont
N1.HOG0010452	OG0014135	-		Cladocopium_Davies_comp119177_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN535219_c0_g1_i1_Symbiont
N1.HOG0010453	OG0014136	-		Cladocopium_Davies_comp271213_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN362575_c0_g2_i2_Symbiont
N1.HOG0010454	OG0014137	-		Cladocopium_Davies_comp183582_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN214102_c0_g1_i1_Symbiont
N1.HOG0010455	OG0014138	-		Cladocopium_Davies_comp166149_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN239019_c0_g1_i1_Symbiont
N1.HOG0010456	OG0014139	-		Cladocopium_Davies_comp268260_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN687831_c0_g1_i1_Symbiont
N1.HOG0010457	OG0014140	-		Cladocopium_Davies_comp117287_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN432701_c0_g1_i1_Symbiont
N1.HOG0010458	OG0014141	-		Cladocopium_Davies_comp119553_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN261889_c0_g2_i1_Symbiont
N1.HOG0010459	OG0014142	-		Cladocopium_Davies_comp285120_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN847426_c0_g1_i1_Symbiont
N1.HOG0010460	OG0014143	-		Cladocopium_Davies_comp187725_c0_seq3_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN85379_c0_g1_i1_Symbiont
N1.HOG0010461	OG0014144	-		Cladocopium_Davies_comp397897_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN98281_c0_g1_i1_Symbiont
N1.HOG0010462	OG0014145	-		Cladocopium_Davies_comp26323_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN680881_c0_g1_i1_Symbiont
N1.HOG0010463	OG0014146	-		Cladocopium_Davies_comp227680_c1_seq5_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN309558_c0_g2_i1_Symbiont
N1.HOG0010464	OG0014147	-		Cladocopium_Davies_comp40118_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN99710_c0_g1_i1_Symbiont
N1.HOG0010465	OG0014148	-		Cladocopium_Davies_comp286282_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN445757_c1_g1_i1_Symbiont
N1.HOG0010466	OG0014149	-		Cladocopium_Davies_comp50324_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN354125_c0_g1_i1_Symbiont
N1.HOG0010467	OG0014150	-		Cladocopium_Davies_comp189244_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN841991_c0_g1_i1_Symbiont
N1.HOG0010468	OG0014151	-		Cladocopium_Davies_comp48692_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN4543_c0_g1_i1_Symbiont
N1.HOG0010469	OG0014152	-		Cladocopium_Davies_comp41025_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN464755_c0_g1_i1_Symbiont
N1.HOG0010470	OG0014153	-		Cladocopium_Davies_comp113995_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN212845_c0_g1_i2_Symbiont
N1.HOG0010471	OG0014154	-		Cladocopium_Davies_comp35113_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN771930_c0_g1_i1_Symbiont
N1.HOG0010472	OG0014155	-		Cladocopium_Davies_comp54725_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN446993_c0_g4_i9_Symbiont
N1.HOG0010473	OG0014156	-		Cladocopium_Davies_comp266526_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN4400_c0_g1_i1_Symbiont
N1.HOG0010474	OG0014157	-		Cladocopium_Davies_comp256863_c2_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN609321_c0_g1_i1_Symbiont
N1.HOG0010475	OG0014158	-		Cladocopium_Davies_comp173243_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN344628_c2_g1_i1_Symbiont
N1.HOG0010476	OG0014159	-		Cladocopium_Davies_comp48579_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN284104_c1_g1_i1_Symbiont
N1.HOG0010477	OG0014160	-		Cladocopium_Davies_comp330029_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN699663_c0_g1_i1_Symbiont
N1.HOG0010478	OG0014161	-		Cladocopium_Davies_comp251021_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN427514_c0_g7_i1_Symbiont
N1.HOG0010479	OG0014162	-		Cladocopium_Davies_comp216363_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN7330_c0_g1_i1_Symbiont
N1.HOG0010480	OG0014163	-		Cladocopium_Davies_comp45494_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN538063_c0_g1_i1_Symbiont
N1.HOG0010481	OG0014164	-		Cladocopium_Davies_comp33838_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN766324_c0_g1_i1_Symbiont
N1.HOG0010482	OG0014165	-		Cladocopium_Davies_comp32350_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN60696_c0_g1_i1_Symbiont
N1.HOG0010483	OG0014166	-		Cladocopium_Davies_comp229623_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN323050_c0_g1_i1_Symbiont
N1.HOG0010484	OG0014167	-		Cladocopium_Davies_comp114059_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN457305_c0_g1_i1_Symbiont
N1.HOG0010485	OG0014168	-		Cladocopium_Davies_comp45299_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN779373_c0_g1_i1_Symbiont
N1.HOG0010486	OG0014169	-		Cladocopium_Davies_comp403309_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN461118_c0_g1_i1_Symbiont
N1.HOG0010487	OG0014170	-		Cladocopium_Davies_comp343170_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN310257_c0_g1_i1_Symbiont
N1.HOG0010488	OG0014171	-		Cladocopium_Davies_comp508243_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN533259_c0_g1_i1_Symbiont
N1.HOG0010489	OG0014172	-		Cladocopium_Davies_comp37153_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN266872_c0_g1_i1_Symbiont
N1.HOG0010490	OG0014173	-		Cladocopium_Davies_comp426200_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN150441_c0_g1_i1_Symbiont
N1.HOG0010491	OG0014174	-		Cladocopium_Davies_comp271430_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN456877_c0_g1_i1_Symbiont
N1.HOG0010492	OG0014175	-		Cladocopium_Davies_comp331993_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN842367_c0_g1_i1_Symbiont
N1.HOG0010493	OG0014176	-		Cladocopium_Davies_comp47078_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN457809_c0_g1_i1_Symbiont
N1.HOG0010494	OG0014177	-		Cladocopium_Davies_comp340285_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN349013_c1_g1_i2_Symbiont
N1.HOG0010495	OG0014178	-		Cladocopium_Davies_comp272955_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN186055_c0_g1_i1_Symbiont
N1.HOG0010496	OG0014179	-		Cladocopium_Davies_comp347741_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN610182_c0_g1_i1_Symbiont
N1.HOG0010497	OG0014180	-		Cladocopium_Davies_comp93881_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN193826_c0_g1_i1_Symbiont
N1.HOG0010498	OG0014181	-		Cladocopium_Davies_comp374499_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN165696_c0_g1_i1_Symbiont
N1.HOG0010499	OG0014182	-		Cladocopium_Davies_comp180030_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN398862_c0_g1_i1_Symbiont
N1.HOG0010500	OG0014183	-		Cladocopium_Davies_comp40084_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN302044_c0_g4_i1_Symbiont
N1.HOG0010501	OG0014184	-		Cladocopium_Davies_comp273171_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN522975_c0_g1_i1_Symbiont
N1.HOG0010502	OG0014185	-		Cladocopium_Davies_comp93383_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN686948_c0_g1_i1_Symbiont
N1.HOG0010503	OG0014186	-		Cladocopium_Davies_comp165329_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN849055_c0_g1_i1_Symbiont
N1.HOG0010504	OG0014187	-		Cladocopium_Davies_comp111839_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN537087_c0_g1_i1_Symbiont
N1.HOG0010505	OG0014188	-		Cladocopium_Davies_comp235876_c0_seq5_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN257208_c0_g1_i2_Symbiont
N1.HOG0010506	OG0014189	-		Cladocopium_Davies_comp414786_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN153599_c0_g1_i1_Symbiont
N1.HOG0010507	OG0014190	-		Cladocopium_Davies_comp118871_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN680320_c0_g1_i1_Symbiont
N1.HOG0010508	OG0014191	-		Cladocopium_Davies_comp162660_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN761327_c0_g1_i1_Symbiont
N1.HOG0010509	OG0014192	-		Cladocopium_Davies_comp269902_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN264473_c0_g2_i1_Symbiont
N1.HOG0010510	OG0014193	-		Cladocopium_Davies_comp410993_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN353134_c0_g1_i1_Symbiont
N1.HOG0010511	OG0014194	-		Cladocopium_Davies_comp356850_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN43202_c0_g1_i1_Symbiont
N1.HOG0010512	OG0014195	-		Cladocopium_Davies_comp267151_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN688238_c0_g1_i1_Symbiont
N1.HOG0010513	OG0014196	-		Cladocopium_Davies_comp180579_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN770399_c0_g1_i1_Symbiont
N1.HOG0010514	OG0014197	-		Cladocopium_Davies_comp206499_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN464148_c0_g1_i1_Symbiont
N1.HOG0010515	OG0014198	-		Cladocopium_Davies_comp115899_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN839500_c0_g1_i1_Symbiont
N1.HOG0010516	OG0014199	-		Cladocopium_Davies_comp268042_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN59256_c0_g1_i1_Symbiont
N1.HOG0010517	OG0014200	-		Cladocopium_Davies_comp47115_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN319435_c1_g1_i1_Symbiont
N1.HOG0010518	OG0014201	-		Cladocopium_Davies_comp114160_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN285256_c0_g1_i1_Symbiont
N1.HOG0010519	OG0014202	-		Cladocopium_Davies_comp117206_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN250189_c0_g1_i1_Symbiont
N1.HOG0010520	OG0014203	-		Cladocopium_Davies_comp166311_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN523388_c0_g1_i1_Symbiont
N1.HOG0010521	OG0014204	-		Cladocopium_Davies_comp414610_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN362701_c0_g1_i1_Symbiont
N1.HOG0010522	OG0014205	-		Cladocopium_Davies_comp519095_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN322662_c0_g1_i1_Symbiont
N1.HOG0010523	OG0014206	-		Cladocopium_Davies_comp226268_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN382880_c0_g2_i2_Symbiont
N1.HOG0010524	OG0014207	-		Cladocopium_Davies_comp24943_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN98173_c0_g1_i1_Symbiont
N1.HOG0010525	OG0014208	-		Cladocopium_Davies_comp368954_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN457203_c0_g1_i1_Symbiont
N1.HOG0010526	OG0014209	-		Cladocopium_Davies_comp420340_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN230897_c0_g1_i1_Symbiont
N1.HOG0010527	OG0014210	-		Cladocopium_Davies_comp153398_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN354656_c0_g2_i4_Symbiont
N1.HOG0010528	OG0014211	-		Cladocopium_Davies_comp174194_c0_seq3_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN249403_c0_g1_i1_Symbiont
N1.HOG0010529	OG0014212	-		Cladocopium_Davies_comp45460_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN452039_c5_g16_i1_Symbiont
N1.HOG0010530	OG0014213	-		Cladocopium_Davies_comp36980_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN845096_c0_g1_i1_Symbiont
N1.HOG0010531	OG0014214	-		Cladocopium_Davies_comp491170_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN853912_c0_g1_i1_Symbiont
N1.HOG0010532	OG0014215	-		Cladocopium_Davies_comp266901_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN340768_c0_g1_i2_Symbiont
N1.HOG0010533	OG0014216	-		Cladocopium_Davies_comp63915_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN288583_c0_g1_i1_Symbiont
N1.HOG0010534	OG0014217	-		Cladocopium_Davies_comp341188_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN358469_c0_g1_i1_Symbiont
N1.HOG0010535	OG0014218	-		Cladocopium_Davies_comp111306_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN761854_c0_g1_i1_Symbiont
N1.HOG0010536	OG0014219	-		Cladocopium_Davies_comp118581_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN390573_c0_g4_i5_Symbiont
N1.HOG0010537	OG0014220	-		Cladocopium_Davies_comp225080_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN322550_c0_g1_i2_Symbiont
N1.HOG0010538	OG0014221	-		Cladocopium_Davies_comp198263_c0_seq5_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN103946_c0_g1_i1_Symbiont
N1.HOG0010539	OG0014222	-		Cladocopium_Davies_comp183510_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN690654_c0_g1_i1_Symbiont
N1.HOG0010540	OG0014223	-		Cladocopium_Davies_comp160244_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN281536_c0_g1_i1_Symbiont
N1.HOG0010541	OG0014224	-		Cladocopium_Davies_comp205965_c1_seq4_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN388705_c0_g1_i3_Symbiont
N1.HOG0010542	OG0014225	-		Cladocopium_Davies_comp279642_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN767510_c0_g1_i1_Symbiont
N1.HOG0010543	OG0014226	-		Cladocopium_Davies_comp255593_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN140554_c0_g1_i2_Symbiont
N1.HOG0010544	OG0014227	-		Cladocopium_Davies_comp80897_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN7724_c0_g1_i1_Symbiont
N1.HOG0010545	OG0014228	-		Cladocopium_Davies_comp412601_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN795445_c0_g1_i1_Symbiont
N1.HOG0010546	OG0014229	-		Cladocopium_Davies_comp271509_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN327402_c0_g2_i1_Symbiont
N1.HOG0010547	OG0014230	-		Cladocopium_Davies_comp37374_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN294367_c0_g1_i1_Symbiont
N1.HOG0010548	OG0014231	-		Cladocopium_Davies_comp271632_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN628124_c0_g1_i1_Symbiont
N1.HOG0010549	OG0014232	-		Cladocopium_Davies_comp301926_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN859216_c0_g1_i1_Symbiont
N1.HOG0010550	OG0014233	-		Cladocopium_Davies_comp370844_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN192202_c0_g1_i1_Symbiont
N1.HOG0010551	OG0014234	-		Cladocopium_Davies_comp347945_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN268771_c0_g1_i1_Symbiont
N1.HOG0010552	OG0014235	-		Cladocopium_Davies_comp393382_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN1273_c0_g1_i1_Symbiont
N1.HOG0010553	OG0014236	-		Cladocopium_Davies_comp270472_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN846845_c0_g1_i1_Symbiont
N1.HOG0010554	OG0014237	-		Cladocopium_Davies_comp269062_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN881311_c0_g1_i1_Symbiont
N1.HOG0010555	OG0014238	-		Cladocopium_Davies_comp111547_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN198392_c0_g1_i1_Symbiont
N1.HOG0010556	OG0014239	-		Cladocopium_Davies_comp272787_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN456906_c0_g1_i1_Symbiont
N1.HOG0010557	OG0014240	-		Cladocopium_Davies_comp425869_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN197824_c0_g1_i2_Symbiont
N1.HOG0010558	OG0014241	-		Cladocopium_Davies_comp418017_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN197067_c0_g1_i1_Symbiont
N1.HOG0010559	OG0014242	-		Cladocopium_Davies_comp445375_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN842266_c0_g1_i1_Symbiont
N1.HOG0010560	OG0014243	-		Cladocopium_Davies_comp249467_c0_seq3_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN601754_c0_g2_i1_Symbiont
N1.HOG0010561	OG0014244	-		Cladocopium_Davies_comp24300_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN330700_c0_g1_i2_Symbiont
N1.HOG0010562	OG0014245	-		Cladocopium_Davies_comp188980_c0_seq2_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN625884_c0_g1_i1_Symbiont
N1.HOG0010563	OG0014246	-		Cladocopium_Davies_comp196007_c0_seq1_Symbiont	Breviolum_Sid-radians_Avila-Medina_DN232945_c0_g1_i1_Symbiont
