"","orthogroup","gene.Sid","isotig.Past","gene.Past"
"1235","N0.HOG0000163","Siderastrea_Mexico_Barshis-Radice_Host_contig09515","isotig10640_Past","isogroup08908_Past"
"1236","N0.HOG0000163","Siderastrea_Mexico_Barshis-Radice_Host_contig16556","isotig10640_Past","isogroup08908_Past"
"1237","N0.HOG0000163","Siderastrea_Mexico_Barshis-Radice_Host_contig19087","isotig10640_Past","isogroup08908_Past"
"1238","N0.HOG0000163","Siderastrea_Mexico_Barshis-Radice_Host_contig14364","isotig10640_Past","isogroup08908_Past"
"1239","N0.HOG0000163","Siderastrea_Mexico_Barshis-Radice_Host_contig05326","isotig10640_Past","isogroup08908_Past"
"1240","N0.HOG0000163","Siderastrea_Mexico_Barshis-Radice_Host_contig09430","isotig10640_Past","isogroup08908_Past"
"1241","N0.HOG0000163","Siderastrea_Mexico_Barshis-Radice_Host_contig03156","isotig10640_Past","isogroup08908_Past"
"1242","N0.HOG0000163","Siderastrea_Mexico_Barshis-Radice_Host_contig08344","isotig10640_Past","isogroup08908_Past"
"1243","N0.HOG0000164","Siderastrea_Mexico_Barshis-Radice_Host_contig08256","isotig10188_Past","isogroup08456_Past"
"1244","N0.HOG0000164","Siderastrea_Mexico_Barshis-Radice_Host_contig04755","isotig10188_Past","isogroup08456_Past"
"1245","N0.HOG0000164","Siderastrea_Mexico_Barshis-Radice_Host_contig16668","isotig10188_Past","isogroup08456_Past"
"1246","N0.HOG0000164","Siderastrea_Mexico_Barshis-Radice_Host_contig10422","isotig10188_Past","isogroup08456_Past"
"1247","N0.HOG0000164","Siderastrea_Mexico_Barshis-Radice_Host_contig05244","isotig10188_Past","isogroup08456_Past"
"1248","N0.HOG0000164","Siderastrea_Mexico_Barshis-Radice_Host_contig02681","isotig10188_Past","isogroup08456_Past"
"1249","N0.HOG0000164","Siderastrea_Mexico_Barshis-Radice_Host_contig00322","isotig10188_Past","isogroup08456_Past"
"1250","N0.HOG0000164","Siderastrea_Mexico_Barshis-Radice_Host_contig02861","isotig10188_Past","isogroup08456_Past"
"1251","N0.HOG0000165","Siderastrea_Mexico_Barshis-Radice_Host_contig15785","isotig04309_Past","isogroup02577_Past"
"1252","N0.HOG0000165","Siderastrea_Mexico_Barshis-Radice_Host_contig15785","isotig09228_Past","isogroup07496_Past"
"1253","N0.HOG0000165","Siderastrea_Mexico_Barshis-Radice_Host_contig15785","isotig14667_Past","isogroup12935_Past"
"1254","N0.HOG0000165","Siderastrea_Mexico_Barshis-Radice_Host_contig15785","isotig16641_Past","isogroup14909_Past"
"1255","N0.HOG0000165","Siderastrea_Mexico_Barshis-Radice_Host_contig15785","isotig21256_Past","isogroup19524_Past"
"1256","N0.HOG0000165","Siderastrea_Mexico_Barshis-Radice_Host_contig15785","isotig22119_Past","isogroup20387_Past"
"1257","N0.HOG0000165","Siderastrea_Mexico_Barshis-Radice_Host_contig15785","isotig27401_Past","isogroup25669_Past"
"1258","N0.HOG0000165","Siderastrea_Mexico_Barshis-Radice_Host_contig15785","isotig29893_Past","isogroup28161_Past"
"1259","N0.HOG0000168","Siderastrea_Mexico_Barshis-Radice_Host_contig14989","isotig15156_Past","isogroup13424_Past"
"1260","N0.HOG0000168","Siderastrea_Mexico_Barshis-Radice_Host_contig16787","isotig15156_Past","isogroup13424_Past"
"1261","N0.HOG0000168","Siderastrea_Mexico_Barshis-Radice_Host_contig00141","isotig15156_Past","isogroup13424_Past"
"1262","N0.HOG0000168","Siderastrea_Mexico_Barshis-Radice_Host_contig18791","isotig15156_Past","isogroup13424_Past"
"1263","N0.HOG0000170","Siderastrea_Mexico_Barshis-Radice_Host_contig08922","isotig00350_Past","isogroup00085_Past"
"1264","N0.HOG0000170","Siderastrea_Mexico_Barshis-Radice_Host_contig08922","isotig00933_Past","isogroup00295_Past"
"1265","N0.HOG0000170","Siderastrea_Mexico_Barshis-Radice_Host_contig08922","isotig05866_Past","isogroup04134_Past"
"1266","N0.HOG0000170","Siderastrea_Mexico_Barshis-Radice_Host_contig08922","isotig15200_Past","isogroup13468_Past"
"1267","N0.HOG0000170","Siderastrea_Mexico_Barshis-Radice_Host_contig08922","isotig16709_Past","isogroup14977_Past"
"1268","N0.HOG0000170","Siderastrea_Mexico_Barshis-Radice_Host_contig08922","isotig18394_Past","isogroup16662_Past"
"1269","N0.HOG0000170","Siderastrea_Mexico_Barshis-Radice_Host_contig08922","isotig18722_Past","isogroup16990_Past"
"1270","N0.HOG0000170","Siderastrea_Mexico_Barshis-Radice_Host_contig08922","isotig32449_Past","isogroup30717_Past"
"1271","N0.HOG0000171","Siderastrea_Mexico_Barshis-Radice_Host_contig09068","GCKDGN101AYL53_Past","GCKDGN101AYL53_Past"
"1272","N0.HOG0000171","Siderastrea_Mexico_Barshis-Radice_Host_contig09435","GCKDGN101AYL53_Past","GCKDGN101AYL53_Past"
"1273","N0.HOG0000171","Siderastrea_Mexico_Barshis-Radice_Host_contig08874","GCKDGN101AYL53_Past","GCKDGN101AYL53_Past"
"1274","N0.HOG0000171","Siderastrea_Mexico_Barshis-Radice_Host_contig08760","GCKDGN101AYL53_Past","GCKDGN101AYL53_Past"
"1275","N0.HOG0000171","Siderastrea_Mexico_Barshis-Radice_Host_contig06633","GCKDGN101AYL53_Past","GCKDGN101AYL53_Past"
"1276","N0.HOG0000171","Siderastrea_Mexico_Barshis-Radice_Host_contig11249","GCKDGN101AYL53_Past","GCKDGN101AYL53_Past"
"1277","N0.HOG0000171","Siderastrea_Mexico_Barshis-Radice_Host_contig02892","GCKDGN101AYL53_Past","GCKDGN101AYL53_Past"
"1278","N0.HOG0000171","Siderastrea_Mexico_Barshis-Radice_Host_contig13330","GCKDGN101AYL53_Past","GCKDGN101AYL53_Past"
"1279","N0.HOG0000172","Siderastrea_Mexico_Barshis-Radice_Host_contig00256","isotig00049_Past","isogroup00008_Past"
"1280","N0.HOG0000172","Siderastrea_Mexico_Barshis-Radice_Host_contig00256","isotig07918_Past","isogroup06186_Past"
"1281","N0.HOG0000172","Siderastrea_Mexico_Barshis-Radice_Host_contig00256","isotig09550_Past","isogroup07818_Past"
"1282","N0.HOG0000172","Siderastrea_Mexico_Barshis-Radice_Host_contig00256","isotig10580_Past","isogroup08848_Past"
"1283","N0.HOG0000172","Siderastrea_Mexico_Barshis-Radice_Host_contig00256","isotig14196_Past","isogroup12464_Past"
"1284","N0.HOG0000172","Siderastrea_Mexico_Barshis-Radice_Host_contig00256","isotig18397_Past","isogroup16665_Past"
"1285","N0.HOG0000172","Siderastrea_Mexico_Barshis-Radice_Host_contig00256","isotig25416_Past","isogroup23684_Past"
"1286","N0.HOG0000172","Siderastrea_Mexico_Barshis-Radice_Host_contig00256","isotig26184_Past","isogroup24452_Past"
"1287","N0.HOG0000181","Siderastrea_Mexico_Barshis-Radice_Host_contig09506","isotig16617_Past","isogroup14885_Past"
"1288","N0.HOG0000181","Siderastrea_Mexico_Barshis-Radice_Host_contig16268","isotig16617_Past","isogroup14885_Past"
"1289","N0.HOG0000187","Siderastrea_Mexico_Barshis-Radice_Host_contig08154","isotig16392_Past","isogroup14660_Past"
"1290","N0.HOG0000187","Siderastrea_Mexico_Barshis-Radice_Host_contig18537","isotig16392_Past","isogroup14660_Past"
"1291","N0.HOG0000187","Siderastrea_Mexico_Barshis-Radice_Host_contig17618","isotig16392_Past","isogroup14660_Past"
"1292","N0.HOG0000187","Siderastrea_Mexico_Barshis-Radice_Host_contig02736","isotig16392_Past","isogroup14660_Past"
"1293","N0.HOG0000187","Siderastrea_Mexico_Barshis-Radice_Host_contig18818","isotig16392_Past","isogroup14660_Past"
"1294","N0.HOG0000187","Siderastrea_Mexico_Barshis-Radice_Host_contig03931","isotig16392_Past","isogroup14660_Past"
"1295","N0.HOG0000187","Siderastrea_Mexico_Barshis-Radice_Host_contig03566","isotig16392_Past","isogroup14660_Past"
"1296","N0.HOG0000190","Siderastrea_Mexico_Barshis-Radice_Host_contig04568","isotig01278_Past","isogroup00472_Past"
"1297","N0.HOG0000190","Siderastrea_Mexico_Barshis-Radice_Host_contig19061","isotig01278_Past","isogroup00472_Past"
"1298","N0.HOG0000190","Siderastrea_Mexico_Barshis-Radice_Host_contig08581","isotig01278_Past","isogroup00472_Past"
"1299","N0.HOG0000190","Siderastrea_Mexico_Barshis-Radice_Host_contig09777","isotig01278_Past","isogroup00472_Past"
"1300","N0.HOG0000190","Siderastrea_Mexico_Barshis-Radice_Host_contig15761","isotig01278_Past","isogroup00472_Past"
"1301","N0.HOG0000190","Siderastrea_Mexico_Barshis-Radice_Host_contig18225","isotig01278_Past","isogroup00472_Past"
"1302","N0.HOG0000190","Siderastrea_Mexico_Barshis-Radice_Host_contig18005","isotig01278_Past","isogroup00472_Past"
"1303","N0.HOG0000191","Siderastrea_Mexico_Barshis-Radice_Host_contig04551","isotig15527_Past","isogroup13795_Past"
"1304","N0.HOG0000191","Siderastrea_Mexico_Barshis-Radice_Host_contig06663","isotig15527_Past","isogroup13795_Past"
"1305","N0.HOG0000191","Siderastrea_Mexico_Barshis-Radice_Host_contig11804","isotig15527_Past","isogroup13795_Past"
"1306","N0.HOG0000191","Siderastrea_Mexico_Barshis-Radice_Host_contig03275","isotig15527_Past","isogroup13795_Past"
"1307","N0.HOG0000191","Siderastrea_Mexico_Barshis-Radice_Host_contig00579","isotig15527_Past","isogroup13795_Past"
"1308","N0.HOG0000191","Siderastrea_Mexico_Barshis-Radice_Host_contig16733","isotig15527_Past","isogroup13795_Past"
"1309","N0.HOG0000191","Siderastrea_Mexico_Barshis-Radice_Host_contig12734","isotig15527_Past","isogroup13795_Past"
"1310","N0.HOG0000192","Siderastrea_Mexico_Barshis-Radice_Host_contig18356","GE912869_Past","GE912869_Past"
"1311","N0.HOG0000192","Siderastrea_Mexico_Barshis-Radice_Host_contig11431","GE912869_Past","GE912869_Past"
"1312","N0.HOG0000192","Siderastrea_Mexico_Barshis-Radice_Host_contig05044","GE912869_Past","GE912869_Past"
"1313","N0.HOG0000192","Siderastrea_Mexico_Barshis-Radice_Host_contig13973","GE912869_Past","GE912869_Past"
"1314","N0.HOG0000192","Siderastrea_Mexico_Barshis-Radice_Host_contig15199","GE912869_Past","GE912869_Past"
"1315","N0.HOG0000192","Siderastrea_Mexico_Barshis-Radice_Host_contig08358","GE912869_Past","GE912869_Past"
"1316","N0.HOG0000192","Siderastrea_Mexico_Barshis-Radice_Host_contig16955","GE912869_Past","GE912869_Past"
"1317","N0.HOG0000193","Siderastrea_Mexico_Barshis-Radice_Host_contig03904","isotig01838_Past","isogroup00752_Past"
"1318","N0.HOG0000193","Siderastrea_Mexico_Barshis-Radice_Host_contig03904","isotig03090_Past","isogroup01378_Past"
"1319","N0.HOG0000193","Siderastrea_Mexico_Barshis-Radice_Host_contig03904","isotig05155_Past","isogroup03423_Past"
"1320","N0.HOG0000193","Siderastrea_Mexico_Barshis-Radice_Host_contig03904","isotig06008_Past","isogroup04276_Past"
"1321","N0.HOG0000193","Siderastrea_Mexico_Barshis-Radice_Host_contig03904","isotig20338_Past","isogroup18606_Past"
"1322","N0.HOG0000193","Siderastrea_Mexico_Barshis-Radice_Host_contig03904","isotig27521_Past","isogroup25789_Past"
"1323","N0.HOG0000193","Siderastrea_Mexico_Barshis-Radice_Host_contig03904","GE912653_Past","GE912653_Past"
"1324","N0.HOG0000198","Siderastrea_Mexico_Barshis-Radice_Host_contig00571","isotig15843_Past","isogroup14111_Past"
"1325","N0.HOG0000198","Siderastrea_Mexico_Barshis-Radice_Host_contig04788","isotig15843_Past","isogroup14111_Past"
"1326","N0.HOG0000198","Siderastrea_Mexico_Barshis-Radice_Host_contig13324","isotig15843_Past","isogroup14111_Past"
"1327","N0.HOG0000198","Siderastrea_Mexico_Barshis-Radice_Host_contig17535","isotig15843_Past","isogroup14111_Past"
"1328","N0.HOG0000198","Siderastrea_Mexico_Barshis-Radice_Host_contig11792","isotig15843_Past","isogroup14111_Past"
"1329","N0.HOG0000200","Siderastrea_Mexico_Barshis-Radice_Host_contig06492","isotig04433_Past","isogroup02701_Past"
"1330","N0.HOG0000200","Siderastrea_Mexico_Barshis-Radice_Host_contig06492","isotig07973_Past","isogroup06241_Past"
"1331","N0.HOG0000200","Siderastrea_Mexico_Barshis-Radice_Host_contig06492","isotig22312_Past","isogroup20580_Past"
"1332","N0.HOG0000200","Siderastrea_Mexico_Barshis-Radice_Host_contig06492","isotig28129_Past","isogroup26397_Past"
"1333","N0.HOG0000200","Siderastrea_Mexico_Barshis-Radice_Host_contig06492","isotig29249_Past","isogroup27517_Past"
"1334","N0.HOG0000200","Siderastrea_Mexico_Barshis-Radice_Host_contig06492","isotig29272_Past","isogroup27540_Past"
"1335","N0.HOG0000200","Siderastrea_Mexico_Barshis-Radice_Host_contig06492","isotig31954_Past","isogroup30222_Past"
"1336","N0.HOG0000203","Siderastrea_Mexico_Barshis-Radice_Host_contig08332","isotig00302_Past","isogroup00073_Past"
"1337","N0.HOG0000203","Siderastrea_Mexico_Barshis-Radice_Host_contig08332","isotig05815_Past","isogroup04083_Past"
"1338","N0.HOG0000203","Siderastrea_Mexico_Barshis-Radice_Host_contig08332","isotig05878_Past","isogroup04146_Past"
"1339","N0.HOG0000203","Siderastrea_Mexico_Barshis-Radice_Host_contig08332","isotig10082_Past","isogroup08350_Past"
"1340","N0.HOG0000203","Siderastrea_Mexico_Barshis-Radice_Host_contig08332","isotig18001_Past","isogroup16269_Past"
"1341","N0.HOG0000203","Siderastrea_Mexico_Barshis-Radice_Host_contig08332","GE914545_Past","GE914545_Past"
"1342","N0.HOG0000203","Siderastrea_Mexico_Barshis-Radice_Host_contig08332","GE909527_Past","GE909527_Past"
"1343","N0.HOG0000205","Siderastrea_Mexico_Barshis-Radice_Host_contig16477","isotig02288_Past","isogroup00977_Past"
"1344","N0.HOG0000205","Siderastrea_Mexico_Barshis-Radice_Host_contig16477","isotig04413_Past","isogroup02681_Past"
"1345","N0.HOG0000205","Siderastrea_Mexico_Barshis-Radice_Host_contig16477","isotig06474_Past","isogroup04742_Past"
"1346","N0.HOG0000205","Siderastrea_Mexico_Barshis-Radice_Host_contig16477","isotig07929_Past","isogroup06197_Past"
"1347","N0.HOG0000205","Siderastrea_Mexico_Barshis-Radice_Host_contig16477","isotig09805_Past","isogroup08073_Past"
"1348","N0.HOG0000205","Siderastrea_Mexico_Barshis-Radice_Host_contig16477","isotig10737_Past","isogroup09005_Past"
"1349","N0.HOG0000205","Siderastrea_Mexico_Barshis-Radice_Host_contig16477","isotig25110_Past","isogroup23378_Past"
"1350","N0.HOG0000218","Siderastrea_Mexico_Barshis-Radice_Host_contig14615","isotig05029_Past","isogroup03297_Past"
"1351","N0.HOG0000218","Siderastrea_Mexico_Barshis-Radice_Host_contig15709","isotig05029_Past","isogroup03297_Past"
"1352","N0.HOG0000218","Siderastrea_Mexico_Barshis-Radice_Host_contig03409","isotig05029_Past","isogroup03297_Past"
"1353","N0.HOG0000218","Siderastrea_Mexico_Barshis-Radice_Host_contig07062","isotig05029_Past","isogroup03297_Past"
"1354","N0.HOG0000218","Siderastrea_Mexico_Barshis-Radice_Host_contig08608","isotig05029_Past","isogroup03297_Past"
"1355","N0.HOG0000218","Siderastrea_Mexico_Barshis-Radice_Host_contig08666","isotig05029_Past","isogroup03297_Past"
"1356","N0.HOG0000223","Siderastrea_Mexico_Barshis-Radice_Host_contig12043","isotig16716_Past","isogroup14984_Past"
"1357","N0.HOG0000223","Siderastrea_Mexico_Barshis-Radice_Host_contig10032","isotig16716_Past","isogroup14984_Past"
"1358","N0.HOG0000223","Siderastrea_Mexico_Barshis-Radice_Host_contig12105","isotig16716_Past","isogroup14984_Past"
"1359","N0.HOG0000223","Siderastrea_Mexico_Barshis-Radice_Host_contig16701","isotig16716_Past","isogroup14984_Past"
"1360","N0.HOG0000223","Siderastrea_Mexico_Barshis-Radice_Host_contig05532","isotig16716_Past","isogroup14984_Past"
"1361","N0.HOG0000223","Siderastrea_Mexico_Barshis-Radice_Host_contig14524","isotig16716_Past","isogroup14984_Past"
"1362","N0.HOG0000225","Siderastrea_Mexico_Barshis-Radice_Host_contig05471","GCKDGN102C7DTP_Past","GCKDGN102C7DTP_Past"
"1363","N0.HOG0000225","Siderastrea_Mexico_Barshis-Radice_Host_contig15951","GCKDGN102C7DTP_Past","GCKDGN102C7DTP_Past"
"1364","N0.HOG0000225","Siderastrea_Mexico_Barshis-Radice_Host_contig06912","GCKDGN102C7DTP_Past","GCKDGN102C7DTP_Past"
"1365","N0.HOG0000225","Siderastrea_Mexico_Barshis-Radice_Host_contig08967","GCKDGN102C7DTP_Past","GCKDGN102C7DTP_Past"
"1366","N0.HOG0000225","Siderastrea_Mexico_Barshis-Radice_Host_contig06700","GCKDGN102C7DTP_Past","GCKDGN102C7DTP_Past"
"1367","N0.HOG0000225","Siderastrea_Mexico_Barshis-Radice_Host_contig19214","GCKDGN102C7DTP_Past","GCKDGN102C7DTP_Past"
"1368","N0.HOG0000227","Siderastrea_Mexico_Barshis-Radice_Host_contig03695","isotig27763_Past","isogroup26031_Past"
"1369","N0.HOG0000227","Siderastrea_Mexico_Barshis-Radice_Host_contig18622","isotig27763_Past","isogroup26031_Past"
"1370","N0.HOG0000227","Siderastrea_Mexico_Barshis-Radice_Host_contig08068","isotig27763_Past","isogroup26031_Past"
"1371","N0.HOG0000227","Siderastrea_Mexico_Barshis-Radice_Host_contig16820","isotig27763_Past","isogroup26031_Past"
"1372","N0.HOG0000227","Siderastrea_Mexico_Barshis-Radice_Host_contig10508","isotig27763_Past","isogroup26031_Past"
"1373","N0.HOG0000227","Siderastrea_Mexico_Barshis-Radice_Host_contig00527","isotig27763_Past","isogroup26031_Past"
"1374","N0.HOG0000229","Siderastrea_Mexico_Barshis-Radice_Host_contig17410","isotig22572_Past","isogroup20840_Past"
"1375","N0.HOG0000229","Siderastrea_Mexico_Barshis-Radice_Host_contig06172","isotig22572_Past","isogroup20840_Past"
"1376","N0.HOG0000229","Siderastrea_Mexico_Barshis-Radice_Host_contig18349","isotig22572_Past","isogroup20840_Past"
"1377","N0.HOG0000229","Siderastrea_Mexico_Barshis-Radice_Host_contig11486","isotig22572_Past","isogroup20840_Past"
"1378","N0.HOG0000229","Siderastrea_Mexico_Barshis-Radice_Host_contig17820","isotig22572_Past","isogroup20840_Past"
"1379","N0.HOG0000229","Siderastrea_Mexico_Barshis-Radice_Host_contig16715","isotig22572_Past","isogroup20840_Past"
"1380","N0.HOG0000232","Siderastrea_Mexico_Barshis-Radice_Host_contig03039","isotig23395_Past","isogroup21663_Past"
"1381","N0.HOG0000232","Siderastrea_Mexico_Barshis-Radice_Host_contig09575","isotig23395_Past","isogroup21663_Past"
"1382","N0.HOG0000232","Siderastrea_Mexico_Barshis-Radice_Host_contig10870","isotig23395_Past","isogroup21663_Past"
"1383","N0.HOG0000232","Siderastrea_Mexico_Barshis-Radice_Host_contig03282","isotig23395_Past","isogroup21663_Past"
"1384","N0.HOG0000232","Siderastrea_Mexico_Barshis-Radice_Host_contig17170","isotig23395_Past","isogroup21663_Past"
"1385","N0.HOG0000232","Siderastrea_Mexico_Barshis-Radice_Host_contig04285","isotig23395_Past","isogroup21663_Past"
"1386","N0.HOG0000234","Siderastrea_Mexico_Barshis-Radice_Host_contig16062","isotig03475_Past","isogroup01743_Past"
"1387","N0.HOG0000234","Siderastrea_Mexico_Barshis-Radice_Host_contig06584","isotig03475_Past","isogroup01743_Past"
"1388","N0.HOG0000234","Siderastrea_Mexico_Barshis-Radice_Host_contig01826","isotig03475_Past","isogroup01743_Past"
"1389","N0.HOG0000234","Siderastrea_Mexico_Barshis-Radice_Host_contig03243","isotig03475_Past","isogroup01743_Past"
"1390","N0.HOG0000234","Siderastrea_Mexico_Barshis-Radice_Host_contig11443","isotig03475_Past","isogroup01743_Past"
"1391","N0.HOG0000234","Siderastrea_Mexico_Barshis-Radice_Host_contig15542","isotig03475_Past","isogroup01743_Past"
"1392","N0.HOG0000235","Siderastrea_Mexico_Barshis-Radice_Host_contig12477","isotig08708_Past","isogroup06976_Past"
"1393","N0.HOG0000235","Siderastrea_Mexico_Barshis-Radice_Host_contig18797","isotig08708_Past","isogroup06976_Past"
"1394","N0.HOG0000235","Siderastrea_Mexico_Barshis-Radice_Host_contig10061","isotig08708_Past","isogroup06976_Past"
"1395","N0.HOG0000235","Siderastrea_Mexico_Barshis-Radice_Host_contig17120","isotig08708_Past","isogroup06976_Past"
"1396","N0.HOG0000235","Siderastrea_Mexico_Barshis-Radice_Host_contig09702","isotig08708_Past","isogroup06976_Past"
"1397","N0.HOG0000235","Siderastrea_Mexico_Barshis-Radice_Host_contig15520","isotig08708_Past","isogroup06976_Past"
"1398","N0.HOG0000236","Siderastrea_Mexico_Barshis-Radice_Host_contig16481","isotig10263_Past","isogroup08531_Past"
"1399","N0.HOG0000236","Siderastrea_Mexico_Barshis-Radice_Host_contig07007","isotig10263_Past","isogroup08531_Past"
"1400","N0.HOG0000236","Siderastrea_Mexico_Barshis-Radice_Host_contig02176","isotig10263_Past","isogroup08531_Past"
"1401","N0.HOG0000236","Siderastrea_Mexico_Barshis-Radice_Host_contig11626","isotig10263_Past","isogroup08531_Past"
"1402","N0.HOG0000236","Siderastrea_Mexico_Barshis-Radice_Host_contig13428","isotig10263_Past","isogroup08531_Past"
"1403","N0.HOG0000236","Siderastrea_Mexico_Barshis-Radice_Host_contig18004","isotig10263_Past","isogroup08531_Past"
"1404","N0.HOG0000238","Siderastrea_Mexico_Barshis-Radice_Host_contig18376","isotig04768_Past","isogroup03036_Past"
"1405","N0.HOG0000238","Siderastrea_Mexico_Barshis-Radice_Host_contig17436","isotig04768_Past","isogroup03036_Past"
"1406","N0.HOG0000238","Siderastrea_Mexico_Barshis-Radice_Host_contig07627","isotig04768_Past","isogroup03036_Past"
"1407","N0.HOG0000238","Siderastrea_Mexico_Barshis-Radice_Host_contig04584","isotig04768_Past","isogroup03036_Past"
"1408","N0.HOG0000238","Siderastrea_Mexico_Barshis-Radice_Host_contig07696","isotig04768_Past","isogroup03036_Past"
"1409","N0.HOG0000238","Siderastrea_Mexico_Barshis-Radice_Host_contig17847","isotig04768_Past","isogroup03036_Past"
"1410","N0.HOG0000240","Siderastrea_Mexico_Barshis-Radice_Host_contig18438","GE913817_Past","GE913817_Past"
"1411","N0.HOG0000240","Siderastrea_Mexico_Barshis-Radice_Host_contig13545","GE913817_Past","GE913817_Past"
"1412","N0.HOG0000240","Siderastrea_Mexico_Barshis-Radice_Host_contig16137","GE913817_Past","GE913817_Past"
"1413","N0.HOG0000240","Siderastrea_Mexico_Barshis-Radice_Host_contig14367","GE913817_Past","GE913817_Past"
"1414","N0.HOG0000240","Siderastrea_Mexico_Barshis-Radice_Host_contig14479","GE913817_Past","GE913817_Past"
"1415","N0.HOG0000240","Siderastrea_Mexico_Barshis-Radice_Host_contig18043","GE913817_Past","GE913817_Past"
"1416","N0.HOG0000244","Siderastrea_Mexico_Barshis-Radice_Host_contig05563","isotig03743_Past","isogroup02011_Past"
"1417","N0.HOG0000244","Siderastrea_Mexico_Barshis-Radice_Host_contig01866","isotig03743_Past","isogroup02011_Past"
"1418","N0.HOG0000244","Siderastrea_Mexico_Barshis-Radice_Host_contig05141","isotig03743_Past","isogroup02011_Past"
"1419","N0.HOG0000244","Siderastrea_Mexico_Barshis-Radice_Host_contig05005","isotig03743_Past","isogroup02011_Past"
"1420","N0.HOG0000247","Siderastrea_Mexico_Barshis-Radice_Host_contig13343","isotig00032_Past","isogroup00005_Past"
"1421","N0.HOG0000247","Siderastrea_Mexico_Barshis-Radice_Host_contig13343","isotig05775_Past","isogroup04043_Past"
"1422","N0.HOG0000247","Siderastrea_Mexico_Barshis-Radice_Host_contig13343","isotig09610_Past","isogroup07878_Past"
"1423","N0.HOG0000247","Siderastrea_Mexico_Barshis-Radice_Host_contig13343","isotig18156_Past","isogroup16424_Past"
"1424","N0.HOG0000247","Siderastrea_Mexico_Barshis-Radice_Host_contig13343","isotig20586_Past","isogroup18854_Past"
"1425","N0.HOG0000247","Siderastrea_Mexico_Barshis-Radice_Host_contig13343","GE911433_Past","GE911433_Past"
"1426","N0.HOG0000252","Siderastrea_Mexico_Barshis-Radice_Host_contig11000","isotig04806_Past","isogroup03074_Past"
"1427","N0.HOG0000252","Siderastrea_Mexico_Barshis-Radice_Host_contig11000","isotig06174_Past","isogroup04442_Past"
"1428","N0.HOG0000253","Siderastrea_Mexico_Barshis-Radice_Host_contig14854","isotig04708_Past","isogroup02976_Past"
"1429","N0.HOG0000253","Siderastrea_Mexico_Barshis-Radice_Host_contig14854","isotig04911_Past","isogroup03179_Past"
"1430","N0.HOG0000253","Siderastrea_Mexico_Barshis-Radice_Host_contig14854","isotig18646_Past","isogroup16914_Past"
"1431","N0.HOG0000254","Siderastrea_Mexico_Barshis-Radice_Host_contig19130","isotig07906_Past","isogroup06174_Past"
"1432","N0.HOG0000254","Siderastrea_Mexico_Barshis-Radice_Host_contig19130","isotig10107_Past","isogroup08375_Past"
"1433","N0.HOG0000254","Siderastrea_Mexico_Barshis-Radice_Host_contig19130","isotig10852_Past","isogroup09120_Past"
"1434","N0.HOG0000254","Siderastrea_Mexico_Barshis-Radice_Host_contig19130","isotig13075_Past","isogroup11343_Past"
"1435","N0.HOG0000254","Siderastrea_Mexico_Barshis-Radice_Host_contig19130","isotig24804_Past","isogroup23072_Past"
"1436","N0.HOG0000254","Siderastrea_Mexico_Barshis-Radice_Host_contig19130","isotig28092_Past","isogroup26360_Past"
"1437","N0.HOG0000255","Siderastrea_Mexico_Barshis-Radice_Host_contig18697","isotig00067_Past","isogroup00011_Past"
"1438","N0.HOG0000255","Siderastrea_Mexico_Barshis-Radice_Host_contig18697","isotig05937_Past","isogroup04205_Past"
"1439","N0.HOG0000255","Siderastrea_Mexico_Barshis-Radice_Host_contig18697","isotig08293_Past","isogroup06561_Past"
"1440","N0.HOG0000255","Siderastrea_Mexico_Barshis-Radice_Host_contig18697","isotig11205_Past","isogroup09473_Past"
"1441","N0.HOG0000255","Siderastrea_Mexico_Barshis-Radice_Host_contig18697","isotig17017_Past","isogroup15285_Past"
"1442","N0.HOG0000255","Siderastrea_Mexico_Barshis-Radice_Host_contig18697","isotig23264_Past","isogroup21532_Past"
"1443","N0.HOG0000256","Siderastrea_Mexico_Barshis-Radice_Host_contig01169","isotig03437_Past","isogroup01705_Past"
"1444","N0.HOG0000256","Siderastrea_Mexico_Barshis-Radice_Host_contig01169","isotig04552_Past","isogroup02820_Past"
"1445","N0.HOG0000256","Siderastrea_Mexico_Barshis-Radice_Host_contig01169","isotig07719_Past","isogroup05987_Past"
"1446","N0.HOG0000256","Siderastrea_Mexico_Barshis-Radice_Host_contig01169","isotig09734_Past","isogroup08002_Past"
"1447","N0.HOG0000256","Siderastrea_Mexico_Barshis-Radice_Host_contig01169","isotig17398_Past","isogroup15666_Past"
"1448","N0.HOG0000256","Siderastrea_Mexico_Barshis-Radice_Host_contig01169","isotig23987_Past","isogroup22255_Past"
"1449","N0.HOG0000276","Siderastrea_Mexico_Barshis-Radice_Host_contig10350","GCKDGN103F1UNC_Past","GCKDGN103F1UNC_Past"
"1450","N0.HOG0000276","Siderastrea_Mexico_Barshis-Radice_Host_contig02866","GCKDGN103F1UNC_Past","GCKDGN103F1UNC_Past"
"1451","N0.HOG0000276","Siderastrea_Mexico_Barshis-Radice_Host_contig10574","GCKDGN103F1UNC_Past","GCKDGN103F1UNC_Past"
"1452","N0.HOG0000276","Siderastrea_Mexico_Barshis-Radice_Host_contig02171","GCKDGN103F1UNC_Past","GCKDGN103F1UNC_Past"
