OG0014289		Siderastrea_Mexico_Barshis-Radice_Host_contig13957
OG0014290		Siderastrea_Mexico_Barshis-Radice_Host_contig01884
OG0014291		Siderastrea_Mexico_Barshis-Radice_Host_contig15622
OG0014292		Siderastrea_Mexico_Barshis-Radice_Host_contig15621
OG0014293		Siderastrea_Mexico_Barshis-Radice_Host_contig15627
OG0014294		Siderastrea_Mexico_Barshis-Radice_Host_contig13955
OG0014295		Siderastrea_Mexico_Barshis-Radice_Host_contig15625
OG0014296		Siderastrea_Mexico_Barshis-Radice_Host_contig15628
OG0014297		Siderastrea_Mexico_Barshis-Radice_Host_contig06498
OG0014298		Siderastrea_Mexico_Barshis-Radice_Host_contig06499
OG0014299		Siderastrea_Mexico_Barshis-Radice_Host_contig01836
OG0014300		Siderastrea_Mexico_Barshis-Radice_Host_contig06490
OG0014301		Siderastrea_Mexico_Barshis-Radice_Host_contig06491
OG0014302		Siderastrea_Mexico_Barshis-Radice_Host_contig06493
OG0014303		Siderastrea_Mexico_Barshis-Radice_Host_contig06494
OG0014304		Siderastrea_Mexico_Barshis-Radice_Host_contig06495
OG0014305		Siderastrea_Mexico_Barshis-Radice_Host_contig06497
OG0014306		Siderastrea_Mexico_Barshis-Radice_Host_contig05217
OG0014307		Siderastrea_Mexico_Barshis-Radice_Host_contig05215
OG0014308		Siderastrea_Mexico_Barshis-Radice_Host_contig05212
OG0014309		Siderastrea_Mexico_Barshis-Radice_Host_contig05211
OG0014310		Siderastrea_Mexico_Barshis-Radice_Host_contig05210
OG0014311		Siderastrea_Mexico_Barshis-Radice_Host_contig05748
OG0014312		Siderastrea_Mexico_Barshis-Radice_Host_contig00958
OG0014313		Siderastrea_Mexico_Barshis-Radice_Host_contig05219
OG0014314		Siderastrea_Mexico_Barshis-Radice_Host_contig05218
OG0014315		Siderastrea_Mexico_Barshis-Radice_Host_contig01051
OG0014316		Siderastrea_Mexico_Barshis-Radice_Host_contig01053
OG0014317		Siderastrea_Mexico_Barshis-Radice_Host_contig01052
OG0014318		Siderastrea_Mexico_Barshis-Radice_Host_contig01055
OG0014319		Siderastrea_Mexico_Barshis-Radice_Host_contig01057
OG0014320		Siderastrea_Mexico_Barshis-Radice_Host_contig01056
OG0014321		Siderastrea_Mexico_Barshis-Radice_Host_contig01059
OG0014322		Siderastrea_Mexico_Barshis-Radice_Host_contig17062
OG0014323		Siderastrea_Mexico_Barshis-Radice_Host_contig06022
OG0014324		Siderastrea_Mexico_Barshis-Radice_Host_contig05960
OG0014325		Siderastrea_Mexico_Barshis-Radice_Host_contig11964
OG0014326		Siderastrea_Mexico_Barshis-Radice_Host_contig11966
OG0014327		Siderastrea_Mexico_Barshis-Radice_Host_contig11967
OG0014328		Siderastrea_Mexico_Barshis-Radice_Host_contig11969
OG0014329		Siderastrea_Mexico_Barshis-Radice_Host_contig17064
OG0014330		Siderastrea_Mexico_Barshis-Radice_Host_contig06025
OG0014331		Siderastrea_Mexico_Barshis-Radice_Host_contig10286
OG0014332		Siderastrea_Mexico_Barshis-Radice_Host_contig13704
OG0014333		Siderastrea_Mexico_Barshis-Radice_Host_contig13705
OG0014334		Siderastrea_Mexico_Barshis-Radice_Host_contig13702
OG0014335		Siderastrea_Mexico_Barshis-Radice_Host_contig13703
OG0014336		Siderastrea_Mexico_Barshis-Radice_Host_contig13700
OG0014337		Siderastrea_Mexico_Barshis-Radice_Host_contig11322
OG0014338		Siderastrea_Mexico_Barshis-Radice_Host_contig09682
OG0014339		Siderastrea_Mexico_Barshis-Radice_Host_contig13708
OG0014340		Siderastrea_Mexico_Barshis-Radice_Host_contig18373
OG0014341		Siderastrea_Mexico_Barshis-Radice_Host_contig02979
OG0014342		Siderastrea_Mexico_Barshis-Radice_Host_contig02978
OG0014343		Siderastrea_Mexico_Barshis-Radice_Host_contig18377
OG0014344		Siderastrea_Mexico_Barshis-Radice_Host_contig18374
OG0014345		Siderastrea_Mexico_Barshis-Radice_Host_contig02973
OG0014346		Siderastrea_Mexico_Barshis-Radice_Host_contig02971
OG0014347		Siderastrea_Mexico_Barshis-Radice_Host_contig02976
OG0014348		Siderastrea_Mexico_Barshis-Radice_Host_contig02975
OG0014349		Siderastrea_Mexico_Barshis-Radice_Host_contig05947
OG0014350		Siderastrea_Mexico_Barshis-Radice_Host_contig05946
OG0014351		Siderastrea_Mexico_Barshis-Radice_Host_contig10281
OG0014352		Siderastrea_Mexico_Barshis-Radice_Host_contig05945
OG0014353		Siderastrea_Mexico_Barshis-Radice_Host_contig05944
OG0014354		Siderastrea_Mexico_Barshis-Radice_Host_contig18821
OG0014355		Siderastrea_Mexico_Barshis-Radice_Host_contig06027
OG0014356		Siderastrea_Mexico_Barshis-Radice_Host_contig05943
OG0014357		Siderastrea_Mexico_Barshis-Radice_Host_contig05942
OG0014358		Siderastrea_Mexico_Barshis-Radice_Host_contig14943
OG0014359		Siderastrea_Mexico_Barshis-Radice_Host_contig14282
OG0014360		Siderastrea_Mexico_Barshis-Radice_Host_contig14283
OG0014361		Siderastrea_Mexico_Barshis-Radice_Host_contig14280
OG0014362		Siderastrea_Mexico_Barshis-Radice_Host_contig14942
OG0014363		Siderastrea_Mexico_Barshis-Radice_Host_contig14286
OG0014364		Siderastrea_Mexico_Barshis-Radice_Host_contig14285
OG0014365		Siderastrea_Mexico_Barshis-Radice_Host_contig01446
OG0014366		Siderastrea_Mexico_Barshis-Radice_Host_contig01447
OG0014367		Siderastrea_Mexico_Barshis-Radice_Host_contig17498
OG0014368		Siderastrea_Mexico_Barshis-Radice_Host_contig01445
OG0014369		Siderastrea_Mexico_Barshis-Radice_Host_contig01440
OG0014370		Siderastrea_Mexico_Barshis-Radice_Host_contig01441
OG0014371		Siderastrea_Mexico_Barshis-Radice_Host_contig17492
OG0014372		Siderastrea_Mexico_Barshis-Radice_Host_contig17490
OG0014373		Siderastrea_Mexico_Barshis-Radice_Host_contig17497
OG0014374		Siderastrea_Mexico_Barshis-Radice_Host_contig01448
OG0014375		Siderastrea_Mexico_Barshis-Radice_Host_contig01449
OG0014376		Siderastrea_Mexico_Barshis-Radice_Host_contig10611
OG0014377		Siderastrea_Mexico_Barshis-Radice_Host_contig10613
OG0014378		Siderastrea_Mexico_Barshis-Radice_Host_contig10615
OG0014379		Siderastrea_Mexico_Barshis-Radice_Host_contig10617
OG0014380		Siderastrea_Mexico_Barshis-Radice_Host_contig10616
OG0014381		Siderastrea_Mexico_Barshis-Radice_Host_contig11636
OG0014382		Siderastrea_Mexico_Barshis-Radice_Host_contig01259
OG0014383		Siderastrea_Mexico_Barshis-Radice_Host_contig01257
OG0014384		Siderastrea_Mexico_Barshis-Radice_Host_contig03518
OG0014385		Siderastrea_Mexico_Barshis-Radice_Host_contig03516
OG0014386		Siderastrea_Mexico_Barshis-Radice_Host_contig03517
OG0014387		Siderastrea_Mexico_Barshis-Radice_Host_contig03512
OG0014388		Siderastrea_Mexico_Barshis-Radice_Host_contig03510
OG0014389		Siderastrea_Mexico_Barshis-Radice_Host_contig03511
OG0014390		Siderastrea_Mexico_Barshis-Radice_Host_contig18824
OG0014391		Siderastrea_Mexico_Barshis-Radice_Host_contig16896
OG0014392		Siderastrea_Mexico_Barshis-Radice_Host_contig07761
OG0014393		Siderastrea_Mexico_Barshis-Radice_Host_contig06463
OG0014394		Siderastrea_Mexico_Barshis-Radice_Host_contig01661
OG0014395		Siderastrea_Mexico_Barshis-Radice_Host_contig00388
OG0014396		Siderastrea_Mexico_Barshis-Radice_Host_contig06465
OG0014397		Siderastrea_Mexico_Barshis-Radice_Host_contig00389
OG0014398		Siderastrea_Mexico_Barshis-Radice_Host_contig06464
OG0014399		Siderastrea_Mexico_Barshis-Radice_Host_contig12619
OG0014400		Siderastrea_Mexico_Barshis-Radice_Host_contig12618
OG0014401		Siderastrea_Mexico_Barshis-Radice_Host_contig06467
OG0014402		Siderastrea_Mexico_Barshis-Radice_Host_contig03045
OG0014403		Siderastrea_Mexico_Barshis-Radice_Host_contig12613
OG0014404		Siderastrea_Mexico_Barshis-Radice_Host_contig12611
OG0014405		Siderastrea_Mexico_Barshis-Radice_Host_contig12614
OG0014406		Siderastrea_Mexico_Barshis-Radice_Host_contig06469
OG0014407		Siderastrea_Mexico_Barshis-Radice_Host_contig16729
OG0014408		Siderastrea_Mexico_Barshis-Radice_Host_contig07997
OG0014409		Siderastrea_Mexico_Barshis-Radice_Host_contig16723
OG0014410		Siderastrea_Mexico_Barshis-Radice_Host_contig16722
OG0014411		Siderastrea_Mexico_Barshis-Radice_Host_contig16726
OG0014412		Siderastrea_Mexico_Barshis-Radice_Host_contig16725
OG0014413		Siderastrea_Mexico_Barshis-Radice_Host_contig16724
OG0014414		Siderastrea_Mexico_Barshis-Radice_Host_contig10943
OG0014415		Siderastrea_Mexico_Barshis-Radice_Host_contig10942
OG0014416		Siderastrea_Mexico_Barshis-Radice_Host_contig10945
OG0014417		Siderastrea_Mexico_Barshis-Radice_Host_contig10944
OG0014418		Siderastrea_Mexico_Barshis-Radice_Host_contig10947
OG0014419		Siderastrea_Mexico_Barshis-Radice_Host_contig16685
OG0014420		Siderastrea_Mexico_Barshis-Radice_Host_contig04013
OG0014421		Siderastrea_Mexico_Barshis-Radice_Host_contig12169
OG0014422		Siderastrea_Mexico_Barshis-Radice_Host_contig09438
OG0014423		Siderastrea_Mexico_Barshis-Radice_Host_contig12168
OG0014424		Siderastrea_Mexico_Barshis-Radice_Host_contig05750
OG0014425		Siderastrea_Mexico_Barshis-Radice_Host_contig11581
OG0014426		Siderastrea_Mexico_Barshis-Radice_Host_contig17864
OG0014427		Siderastrea_Mexico_Barshis-Radice_Host_contig01664
OG0014428		Siderastrea_Mexico_Barshis-Radice_Host_contig04015
OG0014429		Siderastrea_Mexico_Barshis-Radice_Host_contig16626
OG0014430		Siderastrea_Mexico_Barshis-Radice_Host_contig14541
OG0014431		Siderastrea_Mexico_Barshis-Radice_Host_contig16624
OG0014432		Siderastrea_Mexico_Barshis-Radice_Host_contig16625
OG0014433		Siderastrea_Mexico_Barshis-Radice_Host_contig16623
OG0014434		Siderastrea_Mexico_Barshis-Radice_Host_contig03169
OG0014435		Siderastrea_Mexico_Barshis-Radice_Host_contig03168
OG0014436		Siderastrea_Mexico_Barshis-Radice_Host_contig03167
OG0014437		Siderastrea_Mexico_Barshis-Radice_Host_contig03166
OG0014438		Siderastrea_Mexico_Barshis-Radice_Host_contig03165
OG0014439		Siderastrea_Mexico_Barshis-Radice_Host_contig03164
OG0014440		Siderastrea_Mexico_Barshis-Radice_Host_contig03163
OG0014441		Siderastrea_Mexico_Barshis-Radice_Host_contig03160
OG0014442		Siderastrea_Mexico_Barshis-Radice_Host_contig15393
OG0014443		Siderastrea_Mexico_Barshis-Radice_Host_contig15392
OG0014444		Siderastrea_Mexico_Barshis-Radice_Host_contig15391
OG0014445		Siderastrea_Mexico_Barshis-Radice_Host_contig14542
OG0014446		Siderastrea_Mexico_Barshis-Radice_Host_contig00159
OG0014447		Siderastrea_Mexico_Barshis-Radice_Host_contig00157
OG0014448		Siderastrea_Mexico_Barshis-Radice_Host_contig05547
OG0014449		Siderastrea_Mexico_Barshis-Radice_Host_contig00155
OG0014450		Siderastrea_Mexico_Barshis-Radice_Host_contig12162
OG0014451		Siderastrea_Mexico_Barshis-Radice_Host_contig00153
OG0014452		Siderastrea_Mexico_Barshis-Radice_Host_contig00152
OG0014453		Siderastrea_Mexico_Barshis-Radice_Host_contig02744
OG0014454		Siderastrea_Mexico_Barshis-Radice_Host_contig02745
OG0014455		Siderastrea_Mexico_Barshis-Radice_Host_contig02747
OG0014456		Siderastrea_Mexico_Barshis-Radice_Host_contig02742
OG0014457		Siderastrea_Mexico_Barshis-Radice_Host_contig02743
OG0014458		Siderastrea_Mexico_Barshis-Radice_Host_contig07513
OG0014459		Siderastrea_Mexico_Barshis-Radice_Host_contig07514
OG0014460		Siderastrea_Mexico_Barshis-Radice_Host_contig16688
OG0014461		Siderastrea_Mexico_Barshis-Radice_Host_contig14549
OG0014462		Siderastrea_Mexico_Barshis-Radice_Host_contig14548
OG0014463		Siderastrea_Mexico_Barshis-Radice_Host_contig17395
OG0014464		Siderastrea_Mexico_Barshis-Radice_Host_contig01386
OG0014465		Siderastrea_Mexico_Barshis-Radice_Host_contig17394
OG0014466		Siderastrea_Mexico_Barshis-Radice_Host_contig18565
OG0014467		Siderastrea_Mexico_Barshis-Radice_Host_contig16689
OG0014468		Siderastrea_Mexico_Barshis-Radice_Host_contig18564
OG0014469		Siderastrea_Mexico_Barshis-Radice_Host_contig01833
OG0014470		Siderastrea_Mexico_Barshis-Radice_Host_contig17391
OG0014471		Siderastrea_Mexico_Barshis-Radice_Host_contig18562
OG0014472		Siderastrea_Mexico_Barshis-Radice_Host_contig17931
OG0014473		Siderastrea_Mexico_Barshis-Radice_Host_contig17933
OG0014474		Siderastrea_Mexico_Barshis-Radice_Host_contig17932
OG0014475		Siderastrea_Mexico_Barshis-Radice_Host_contig17934
OG0014476		Siderastrea_Mexico_Barshis-Radice_Host_contig11397
OG0014477		Siderastrea_Mexico_Barshis-Radice_Host_contig11396
OG0014478		Siderastrea_Mexico_Barshis-Radice_Host_contig11395
OG0014479		Siderastrea_Mexico_Barshis-Radice_Host_contig11394
OG0014480		Siderastrea_Mexico_Barshis-Radice_Host_contig05919
OG0014481		Siderastrea_Mexico_Barshis-Radice_Host_contig11391
OG0014482		Siderastrea_Mexico_Barshis-Radice_Host_contig11390
OG0014483		Siderastrea_Mexico_Barshis-Radice_Host_contig05914
OG0014484		Siderastrea_Mexico_Barshis-Radice_Host_contig05915
OG0014485		Siderastrea_Mexico_Barshis-Radice_Host_contig05910
OG0014486		Siderastrea_Mexico_Barshis-Radice_Host_contig05911
OG0014487		Siderastrea_Mexico_Barshis-Radice_Host_contig05913
OG0014488		Siderastrea_Mexico_Barshis-Radice_Host_contig19160
OG0014489		Siderastrea_Mexico_Barshis-Radice_Host_contig14442
OG0014490		Siderastrea_Mexico_Barshis-Radice_Host_contig14444
OG0014491		Siderastrea_Mexico_Barshis-Radice_Host_contig14445
OG0014492		Siderastrea_Mexico_Barshis-Radice_Host_contig14915
OG0014493		Siderastrea_Mexico_Barshis-Radice_Host_contig01204
OG0014494		Siderastrea_Mexico_Barshis-Radice_Host_contig19169
OG0014495		Siderastrea_Mexico_Barshis-Radice_Host_contig01206
OG0014496		Siderastrea_Mexico_Barshis-Radice_Host_contig01207
OG0014497		Siderastrea_Mexico_Barshis-Radice_Host_contig01200
OG0014498		Siderastrea_Mexico_Barshis-Radice_Host_contig01201
OG0014499		Siderastrea_Mexico_Barshis-Radice_Host_contig07335
OG0014500		Siderastrea_Mexico_Barshis-Radice_Host_contig10988
OG0014501		Siderastrea_Mexico_Barshis-Radice_Host_contig10750
OG0014502		Siderastrea_Mexico_Barshis-Radice_Host_contig10751
OG0014503		Siderastrea_Mexico_Barshis-Radice_Host_contig04075
OG0014504		Siderastrea_Mexico_Barshis-Radice_Host_contig10753
OG0014505		Siderastrea_Mexico_Barshis-Radice_Host_contig10754
OG0014506		Siderastrea_Mexico_Barshis-Radice_Host_contig10045
OG0014507		Siderastrea_Mexico_Barshis-Radice_Host_contig10755
OG0014508		Siderastrea_Mexico_Barshis-Radice_Host_contig00584
OG0014509		Siderastrea_Mexico_Barshis-Radice_Host_contig14709
OG0014510		Siderastrea_Mexico_Barshis-Radice_Host_contig14708
OG0014511		Siderastrea_Mexico_Barshis-Radice_Host_contig14707
OG0014512		Siderastrea_Mexico_Barshis-Radice_Host_contig14706
OG0014513		Siderastrea_Mexico_Barshis-Radice_Host_contig10757
OG0014514		Siderastrea_Mexico_Barshis-Radice_Host_contig14703
OG0014515		Siderastrea_Mexico_Barshis-Radice_Host_contig14702
OG0014516		Siderastrea_Mexico_Barshis-Radice_Host_contig18149
OG0014517		Siderastrea_Mexico_Barshis-Radice_Host_contig14053
OG0014518		Siderastrea_Mexico_Barshis-Radice_Host_contig04358
OG0014519		Siderastrea_Mexico_Barshis-Radice_Host_contig18419
OG0014520		Siderastrea_Mexico_Barshis-Radice_Host_contig14052
OG0014521		Siderastrea_Mexico_Barshis-Radice_Host_contig04355
OG0014522		Siderastrea_Mexico_Barshis-Radice_Host_contig04354
OG0014523		Siderastrea_Mexico_Barshis-Radice_Host_contig04357
OG0014524		Siderastrea_Mexico_Barshis-Radice_Host_contig18145
OG0014525		Siderastrea_Mexico_Barshis-Radice_Host_contig04353
OG0014526		Siderastrea_Mexico_Barshis-Radice_Host_contig09910
OG0014527		Siderastrea_Mexico_Barshis-Radice_Host_contig09911
OG0014528		Siderastrea_Mexico_Barshis-Radice_Host_contig09912
OG0014529		Siderastrea_Mexico_Barshis-Radice_Host_contig09913
OG0014530		Siderastrea_Mexico_Barshis-Radice_Host_contig09914
OG0014531		Siderastrea_Mexico_Barshis-Radice_Host_contig09915
OG0014532		Siderastrea_Mexico_Barshis-Radice_Host_contig10372
OG0014533		Siderastrea_Mexico_Barshis-Radice_Host_contig09919
OG0014534		Siderastrea_Mexico_Barshis-Radice_Host_contig10371
OG0014535		Siderastrea_Mexico_Barshis-Radice_Host_contig10376
OG0014536		Siderastrea_Mexico_Barshis-Radice_Host_contig10377
OG0014537		Siderastrea_Mexico_Barshis-Radice_Host_contig08539
OG0014538		Siderastrea_Mexico_Barshis-Radice_Host_contig08538
OG0014539		Siderastrea_Mexico_Barshis-Radice_Host_contig08535
OG0014540		Siderastrea_Mexico_Barshis-Radice_Host_contig08534
OG0014541		Siderastrea_Mexico_Barshis-Radice_Host_contig08536
OG0014542		Siderastrea_Mexico_Barshis-Radice_Host_contig08530
OG0014543		Siderastrea_Mexico_Barshis-Radice_Host_contig08533
OG0014544		Siderastrea_Mexico_Barshis-Radice_Host_contig01925
OG0014545		Siderastrea_Mexico_Barshis-Radice_Host_contig01924
OG0014546		Siderastrea_Mexico_Barshis-Radice_Host_contig01695
OG0014547		Siderastrea_Mexico_Barshis-Radice_Host_contig18968
OG0014548		Siderastrea_Mexico_Barshis-Radice_Host_contig10048
OG0014549		Siderastrea_Mexico_Barshis-Radice_Host_contig14502
OG0014550		Siderastrea_Mexico_Barshis-Radice_Host_contig01921
OG0014551		Siderastrea_Mexico_Barshis-Radice_Host_contig00587
OG0014552		Siderastrea_Mexico_Barshis-Radice_Host_contig05848
OG0014553		Siderastrea_Mexico_Barshis-Radice_Host_contig01691
OG0014554		Siderastrea_Mexico_Barshis-Radice_Host_contig10119
OG0014555		Siderastrea_Mexico_Barshis-Radice_Host_contig10116
OG0014556		Siderastrea_Mexico_Barshis-Radice_Host_contig15477
OG0014557		Siderastrea_Mexico_Barshis-Radice_Host_contig10110
OG0014558		Siderastrea_Mexico_Barshis-Radice_Host_contig15471
OG0014559		Siderastrea_Mexico_Barshis-Radice_Host_contig18963
OG0014560		Siderastrea_Mexico_Barshis-Radice_Host_contig00639
OG0014561		Siderastrea_Mexico_Barshis-Radice_Host_contig18962
OG0014562		Siderastrea_Mexico_Barshis-Radice_Host_contig00633
OG0014563		Siderastrea_Mexico_Barshis-Radice_Host_contig00630
OG0014564		Siderastrea_Mexico_Barshis-Radice_Host_contig00631
OG0014565		Siderastrea_Mexico_Barshis-Radice_Host_contig18961
OG0014566		Siderastrea_Mexico_Barshis-Radice_Host_contig00634
OG0014567		Siderastrea_Mexico_Barshis-Radice_Host_contig00635
OG0014568		Siderastrea_Mexico_Barshis-Radice_Host_contig06267
OG0014569		Siderastrea_Mexico_Barshis-Radice_Host_contig06265
OG0014570		Siderastrea_Mexico_Barshis-Radice_Host_contig18960
OG0014571		Siderastrea_Mexico_Barshis-Radice_Host_contig06262
OG0014572		Siderastrea_Mexico_Barshis-Radice_Host_contig06261
OG0014573		Siderastrea_Mexico_Barshis-Radice_Host_contig18967
OG0014574		Siderastrea_Mexico_Barshis-Radice_Host_contig05003
OG0014575		Siderastrea_Mexico_Barshis-Radice_Host_contig05001
OG0014576		Siderastrea_Mexico_Barshis-Radice_Host_contig05004
OG0014577		Siderastrea_Mexico_Barshis-Radice_Host_contig02964
OG0014578		Siderastrea_Mexico_Barshis-Radice_Host_contig05008
OG0014579		Siderastrea_Mexico_Barshis-Radice_Host_contig05009
OG0014580		Siderastrea_Mexico_Barshis-Radice_Host_contig09461
OG0014581		Siderastrea_Mexico_Barshis-Radice_Host_contig18134
OG0014582		Siderastrea_Mexico_Barshis-Radice_Host_contig09462
OG0014583		Siderastrea_Mexico_Barshis-Radice_Host_contig01168
OG0014584		Siderastrea_Mexico_Barshis-Radice_Host_contig09662
OG0014585		Siderastrea_Mexico_Barshis-Radice_Host_contig09663
OG0014586		Siderastrea_Mexico_Barshis-Radice_Host_contig09463
OG0014587		Siderastrea_Mexico_Barshis-Radice_Host_contig00988
OG0014588		Siderastrea_Mexico_Barshis-Radice_Host_contig00989
OG0014589		Siderastrea_Mexico_Barshis-Radice_Host_contig00985
OG0014590		Siderastrea_Mexico_Barshis-Radice_Host_contig00981
OG0014591		Siderastrea_Mexico_Barshis-Radice_Host_contig00982
OG0014592		Siderastrea_Mexico_Barshis-Radice_Host_contig12847
OG0014593		Siderastrea_Mexico_Barshis-Radice_Host_contig12844
OG0014594		Siderastrea_Mexico_Barshis-Radice_Host_contig12842
OG0014595		Siderastrea_Mexico_Barshis-Radice_Host_contig12843
OG0014596		Siderastrea_Mexico_Barshis-Radice_Host_contig02207
OG0014597		Siderastrea_Mexico_Barshis-Radice_Host_contig12848
OG0014598		Siderastrea_Mexico_Barshis-Radice_Host_contig02348
OG0014599		Siderastrea_Mexico_Barshis-Radice_Host_contig18681
OG0014600		Siderastrea_Mexico_Barshis-Radice_Host_contig18146
OG0014601		Siderastrea_Mexico_Barshis-Radice_Host_contig13139
OG0014602		Siderastrea_Mexico_Barshis-Radice_Host_contig13138
OG0014603		Siderastrea_Mexico_Barshis-Radice_Host_contig09469
OG0014604		Siderastrea_Mexico_Barshis-Radice_Host_contig03981
OG0014605		Siderastrea_Mexico_Barshis-Radice_Host_contig03983
OG0014606		Siderastrea_Mexico_Barshis-Radice_Host_contig03982
OG0014607		Siderastrea_Mexico_Barshis-Radice_Host_contig03985
OG0014608		Siderastrea_Mexico_Barshis-Radice_Host_contig03986
OG0014609		Siderastrea_Mexico_Barshis-Radice_Host_contig01858
OG0014610		Siderastrea_Mexico_Barshis-Radice_Host_contig01589
OG0014611		Siderastrea_Mexico_Barshis-Radice_Host_contig01582
OG0014612		Siderastrea_Mexico_Barshis-Radice_Host_contig01581
OG0014613		Siderastrea_Mexico_Barshis-Radice_Host_contig01580
OG0014614		Siderastrea_Mexico_Barshis-Radice_Host_contig01587
OG0014615		Siderastrea_Mexico_Barshis-Radice_Host_contig01585
OG0014616		Siderastrea_Mexico_Barshis-Radice_Host_contig01584
OG0014617		Siderastrea_Mexico_Barshis-Radice_Host_contig14464
OG0014618		Siderastrea_Mexico_Barshis-Radice_Host_contig03621
OG0014619		Siderastrea_Mexico_Barshis-Radice_Host_contig14465
OG0014620		Siderastrea_Mexico_Barshis-Radice_Host_contig07107
OG0014621		Siderastrea_Mexico_Barshis-Radice_Host_contig15898
OG0014622		Siderastrea_Mexico_Barshis-Radice_Host_contig15890
OG0014623		Siderastrea_Mexico_Barshis-Radice_Host_contig15891
OG0014624		Siderastrea_Mexico_Barshis-Radice_Host_contig15892
OG0014625		Siderastrea_Mexico_Barshis-Radice_Host_contig15893
OG0014626		Siderastrea_Mexico_Barshis-Radice_Host_contig15896
OG0014627		Siderastrea_Mexico_Barshis-Radice_Host_contig12238
OG0014628		Siderastrea_Mexico_Barshis-Radice_Host_contig00588
OG0014629		Siderastrea_Mexico_Barshis-Radice_Host_contig02172
OG0014630		Siderastrea_Mexico_Barshis-Radice_Host_contig02177
OG0014631		Siderastrea_Mexico_Barshis-Radice_Host_contig14912
OG0014632		Siderastrea_Mexico_Barshis-Radice_Host_contig02179
OG0014633		Siderastrea_Mexico_Barshis-Radice_Host_contig02178
OG0014634		Siderastrea_Mexico_Barshis-Radice_Host_contig03445
OG0014635		Siderastrea_Mexico_Barshis-Radice_Host_contig11409
OG0014636		Siderastrea_Mexico_Barshis-Radice_Host_contig11408
OG0014637		Siderastrea_Mexico_Barshis-Radice_Host_contig12263
OG0014638		Siderastrea_Mexico_Barshis-Radice_Host_contig12260
OG0014639		Siderastrea_Mexico_Barshis-Radice_Host_contig12267
OG0014640		Siderastrea_Mexico_Barshis-Radice_Host_contig12265
OG0014641		Siderastrea_Mexico_Barshis-Radice_Host_contig12451
OG0014642		Siderastrea_Mexico_Barshis-Radice_Host_contig12268
OG0014643		Siderastrea_Mexico_Barshis-Radice_Host_contig12269
OG0014644		Siderastrea_Mexico_Barshis-Radice_Host_contig06706
OG0014645		Siderastrea_Mexico_Barshis-Radice_Host_contig06707
OG0014646		Siderastrea_Mexico_Barshis-Radice_Host_contig03995
OG0014647		Siderastrea_Mexico_Barshis-Radice_Host_contig06357
OG0014648		Siderastrea_Mexico_Barshis-Radice_Host_contig14354
OG0014649		Siderastrea_Mexico_Barshis-Radice_Host_contig16910
OG0014650		Siderastrea_Mexico_Barshis-Radice_Host_contig17728
OG0014651		Siderastrea_Mexico_Barshis-Radice_Host_contig17729
OG0014652		Siderastrea_Mexico_Barshis-Radice_Host_contig17724
OG0014653		Siderastrea_Mexico_Barshis-Radice_Host_contig17725
OG0014654		Siderastrea_Mexico_Barshis-Radice_Host_contig17726
OG0014655		Siderastrea_Mexico_Barshis-Radice_Host_contig17720
OG0014656		Siderastrea_Mexico_Barshis-Radice_Host_contig17722
OG0014657		Siderastrea_Mexico_Barshis-Radice_Host_contig17723
OG0014658		Siderastrea_Mexico_Barshis-Radice_Host_contig07185
OG0014659		Siderastrea_Mexico_Barshis-Radice_Host_contig07184
OG0014660		Siderastrea_Mexico_Barshis-Radice_Host_contig07186
OG0014661		Siderastrea_Mexico_Barshis-Radice_Host_contig07180
OG0014662		Siderastrea_Mexico_Barshis-Radice_Host_contig07183
OG0014663		Siderastrea_Mexico_Barshis-Radice_Host_contig07182
OG0014664		Siderastrea_Mexico_Barshis-Radice_Host_contig02368
OG0014665		Siderastrea_Mexico_Barshis-Radice_Host_contig16914
OG0014666		Siderastrea_Mexico_Barshis-Radice_Host_contig07188
OG0014667		Siderastrea_Mexico_Barshis-Radice_Host_contig16915
OG0014668		Siderastrea_Mexico_Barshis-Radice_Host_contig09016
OG0014669		Siderastrea_Mexico_Barshis-Radice_Host_contig16916
OG0014670		Siderastrea_Mexico_Barshis-Radice_Host_contig12928
OG0014671		Siderastrea_Mexico_Barshis-Radice_Host_contig04237
OG0014672		Siderastrea_Mexico_Barshis-Radice_Host_contig06853
OG0014673		Siderastrea_Mexico_Barshis-Radice_Host_contig06854
OG0014674		Siderastrea_Mexico_Barshis-Radice_Host_contig06855
OG0014675		Siderastrea_Mexico_Barshis-Radice_Host_contig06856
OG0014676		Siderastrea_Mexico_Barshis-Radice_Host_contig06858
OG0014677		Siderastrea_Mexico_Barshis-Radice_Host_contig04235
OG0014678		Siderastrea_Mexico_Barshis-Radice_Host_contig15355
OG0014679		Siderastrea_Mexico_Barshis-Radice_Host_contig08199
OG0014680		Siderastrea_Mexico_Barshis-Radice_Host_contig15274
OG0014681		Siderastrea_Mexico_Barshis-Radice_Host_contig04981
OG0014682		Siderastrea_Mexico_Barshis-Radice_Host_contig04635
OG0014683		Siderastrea_Mexico_Barshis-Radice_Host_contig04632
OG0014684		Siderastrea_Mexico_Barshis-Radice_Host_contig04631
OG0014685		Siderastrea_Mexico_Barshis-Radice_Host_contig04989
OG0014686		Siderastrea_Mexico_Barshis-Radice_Host_contig15278
OG0014687		Siderastrea_Mexico_Barshis-Radice_Host_contig15279
OG0014688		Siderastrea_Mexico_Barshis-Radice_Host_contig04638
